;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
UF;COD_MUNICIPIO;NOME_MUNICIPIO;MRG;ZP;MODULO_FISCAL_ha;ZTM_IE 50/97;FMP_ha;AREAS_ESPECIAIS;;;;;;;;;;;;;
CE;2303907;CHAVAL;001;3;55;B3-6;4;S;;;;;;;;;;;;;
CE;2303931;CHORÓ;019;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2303956;CHOROZINHO;014;3;16;B3-6;4;M, S, PA;;;;;;;;;;;;;
CE;2304004;COREAÚ;003;4;55;B3-6;4;S;;;;;;;;;;;;;
CE;2304103;CRATEÚS;018;5;80;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2304202;CRATO;032;4;26;A2-2;2;S, PA;;;;;;;;;;;;;
CE;2304236;CROATÁ;002;3;45;B3-6;4;S;;;;;;;;;;;;;
CE;2304251;CRUZ;001;3;55;B3-6;4;L, PA;;;;;;;;;;;;;
CE;2304269;DEPUTADO IRAPUAN PINHEIRO;021;4;55;B3-6;4;S;;;;;;;;;;;;;
CE;2304277;ERERÊ;025;4;55;B3-6;4;S;;;;;;;;;;;;;
CE;2304285;EUSÉBIO;016;2;10;A1-1;2;L, M, S;;;;;;;;;;;;;
CE;2304301;FARIAS BRITO;030;4;50;B3-6;4;S;;;;;;;;;;;;;
CE;2304350;FORQUILHA;005;4;50;B2-5;3;S, PA;;;;;;;;;;;;;
CE;2304400;FORTALEZA;016;2;5;A1-1;2;L, M, S, C;;;;;;;;;;;;;
CE;2304459;FORTIM;022;4;45;B3-6;4;L, S, PA;;;;;;;;;;;;;
CE;2304509;FRECHEIRINHA;003;4;50;B3-6;4;S;;;;;;;;;;;;;
CE;2304608;GENERAL SAMPAIO;011;5;50;B3-6;4;S;;;;;;;;;;;;;
CE;2304657;GRAÇA;005;3;40;B2-5;3;S;;;;;;;;;;;;;
CE;2304707;GRANJA;001;3;55;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2304806;GRANJEIRO;030;4;45;B3-6;4;S;;;;;;;;;;;;;
CE;2304905;GROAÍRAS;005;4;55;B2-5;3;S, PA;;;;;;;;;;;;;
CE;2304954;GUAIÚBA;016;2;15;A1-1;2;M, S. PA;;;;;;;;;;;;;
CE;2305001;GUARACIABA DO NORTE;002;3;45;B3-6;4;S;;;;;;;;;;;;;
CE;2305100;GUARAMIRANGA;013;3;20;B3-6;4;S;;;;;;;;;;;;;
CE;2305209;HIDROLÂNDIA;007;5;50;B3-6;4;S;;;;;;;;;;;;;
CE;2305233;HORIZONTE;017;3;16;B3-6;4;M, S, PA;;;;;;;;;;;;;
CE;2305266;IBARETAMA;019;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2305308;IBIAPINA;002;3;45;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2305332;IBICUITINGA;023;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2305357;ICAPUÍ;022;4;45;B3-6;4;L, S, PA;;;;;;;;;;;;;
CE;2305407;ICÓ;026;4;40;B2-5;3;S, PA;;;;;;;;;;;;;
CE;2305506;IGUATU;026;4;40;B2-5;3;S, PA;;;;;;;;;;;;;
CE;2305605;INDEPENDÊNCIA;018;5;80;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2305654;IPAPORANGA;018;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2305704;IPAUMIRIM;028;4;40;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2305803;IPU;006;4;50;B3-6;4;S;;;;;;;;;;;;;
CE;2305902;IPUEIRAS;006;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2306009;IRACEMA;025;4;60;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2306108;IRAUÇUBA;005;4;55;B2-5;3;S, PA;;;;;;;;;;;;;
CE;2306207;ITAIÇABA;022;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2306256;ITAITINGA;016;2;15;A1-1;2;M, S;;;;;;;;;;;;;
CE;2306306;ITAPAGÉ;010;4;45;B3-6;4;S;;;;;;;;;;;;;
CE;2306405;ITAPIPOCA;008;4;50;B3-6;4;L, S, PA;;;;;;;;;;;;;
CE;2306504;ITAPIÚNA;013;3;45;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2306553;ITAREMA;001;3;55;B3-6;4;L, PA;;;;;;;;;;;;;
CE;2306603;ITATIRA;012;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2306702;JAGUARETAMA;024;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2306801;JAGUARIBARA;024;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2306900;JAGUARIBE;024;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2307007;JAGUARUANA;023;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2307106;JARDIM;032;4;26;A2-2;2;S;;;;;;;;;;;;;
CE;2307205;JATI;033;4;45;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2307254;JIJOCA DE JERICOACOARA;001;3;55;B3-6;4;L, PA;;;;;;;;;;;;;
CE;2307304;JUAZEIRO DO NORTE;032;4;26;A2-2;2;S;;;;;;;;;;;;;
CE;2307403;JUCÁS;027;4;40;B3-6;4;S;;;;;;;;;;;;;
CE;2307502;LAVRAS DA MANGABEIRA;028;4;40;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2307601;LIMOEIRO DO NORTE;023;4;55;B3-6;4;S;;;;;;;;;;;;;
CE;2307635;MADALENA;019;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2307650;MARACANAÚ;016;2;15;A1-1;2;M, S;;;;;;;;;;;;;
CE;2307700;MARANGUAPE;016;2;15;A1-1;2;M, S;;;;;;;;;;;;;
CE;2307809;MARCO;001;3;55;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2307908;MARTINÓPOLE;001;3;55;B3-6;4;S;;;;;;;;;;;;;
CE;2308005;MASSAPÊ;005;4;50;B2-5;3;S, PA;;;;;;;;;;;;;
CE;2308104;MAURITI;031;4;45;B3-6;4;S;;;;;;;;;;;;;
CE;2308203;MERUOCA;004;4;40;B3-6;4;S;;;;;;;;;;;;;
CE;2308302;MILAGRES;033;4;45;B3-6;4;S;;;;;;;;;;;;;
CE;2308351;MILHÃ;021;4;55;B3-6;4;S;;;;;;;;;;;;;
CE;2308377;MIRAÍMA;005;4;50;B2-5;3;S, PA;;;;;;;;;;;;;
CE;2308401;MISSÃO VELHA;032;4;26;A2-2;2;S;;;;;;;;;;;;;
CE;2308500;MOMBAÇA;021;4;40;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2308609;MONSENHOR TABOSA;018;5;80;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2308708;MORADA NOVA;023;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2308807;MORAÚJO;003;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2308906;MORRINHOS;001;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2309003;MUCAMBO;005;4;55;B2-5;3;S;;;;;;;;;;;;;
CE;2309102;MULUNGU;013;3;20;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2309201;NOVA OLINDA;032;4;55;A2-2;2;S;;;;;;;;;;;;;
CE;2309300;NOVA RUSSAS;018;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2309409;NOVO ORIENTE;018;5;80;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2309458;OCARA;014;3;40;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2309508;ORÓS;026;4;40;B2-5;3;S;;;;;;;;;;;;;
CE;2309607;PACAJUS;017;3;16;B3-6;4;M, S;;;;;;;;;;;;;
CE;2309706;PACATUBA;016;2;15;A1-1;2;M, S;;;;;;;;;;;;;
CE;2309805;PACOTI;013;3;20;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2309904;PACUJÁ;005;4;55;B2-5;3;S;;;;;;;;;;;;;
CE;2310001;PALHANO;023;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2310100;PALMÁCIA;013;3;20;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2310209;PARACURU;009;4;45;B3-6;4;L, S, PA;;;;;;;;;;;;;
CE;2310258;PARAIPABA;009;4;45;B3-6;4;L, S, PA;;;;;;;;;;;;;
CE;2310308;PARAMBU;020;5;90;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2310407;PARAMOTI;012;5;50;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2310506;PEDRA BRANCA;021;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2310605;PENAFORTE;033;4;45;B3-6;4;S;;;;;;;;;;;;;
CE;2310704;PENTECOSTE;011;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2310803;PEREIRO;025;4;55;B3-6;4;S;;;;;;;;;;;;;
CE;2310852;PINDORETAMA;015;3;28;B3-6;4;S;;;;;;;;;;;;;
CE;2310902;PIQUET CARNEIRO;021;4;50;B3-6;4;S;;;;;;;;;;;;;
CE;2310951;PIRES FERREIRA;006;4;50;B3-6;4;S;;;;;;;;;;;;;
CE;2311009;PORANGA;006;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2311108;PORTEIRAS;032;4;45;A2-2;2;S;;;;;;;;;;;;;
CE;2311207;POTENGI;029;4;60;B3-6;4;S;;;;;;;;;;;;;
CE;2311231;POTIRETAMA;025;4;60;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2311264;QUITERIANÓPOLIS;018;5;80;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2311306;QUIXADÁ;019;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2311355;QUIXELÔ;026;4;40;B2-5;3;S;;;;;;;;;;;;;
CE;2311405;QUIXERAMOBIM;019;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2311504;QUIXERÉ;023;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2311603;REDENÇÃO;013;3;35;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2311702;RERIUTABA;006;4;55;B3-6;4;S;;;;;;;;;;;;;
CE;2311801;RUSSAS;023;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2311900;SABOEIRO;020;5;90;B3-6;4;S;;;;;;;;;;;;;
CE;2311959;SALITRE;029;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2312007;SANTANA DO ACARAÚ;005;4;65;B2-5;3;S, PA;;;;;;;;;;;;;
CE;2312106;SANTANA DO CARIRI;032;4;55;A2-2;2;S;;;;;;;;;;;;;
CE;2312205;SANTA QUITÉRIA;007;5;55;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2312304;SÃO BENEDITO;002;3;40;B3-6;4;S;;;;;;;;;;;;;
CE;2312403;SÃO GONÇALO DO AMARANTE;009;4;50;B3-6;4;L, M, S, PA;;;;;;;;;;;;;
CE;2312502;SÃO JOÃO DO JAGUARIBE;023;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2312601;SÃO LUÍS DO CURU;011;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2312700;SENADOR POMPEU;021;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2312809;SENADOR SÁ;005;4;65;B2-5;3;S, PA;;;;;;;;;;;;;
CE;2312908;SOBRAL;005;4;50;B2-5;3;S, PA;;;;;;;;;;;;;
CE;2313005;SOLONÓPOLE;021;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2313104;TABULEIRO DO NORTE;023;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2313203;TAMBORIL;018;5;80;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2313252;TARRAFAS;027;4;50;B3-6;4;S;;;;;;;;;;;;;
CE;2313302;TAUÁ;020;5;90;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2313351;TEJUÇUOCA;011;4;45;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2313401;TIANGUÁ;002;3;45;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2313500;TRAIRI;008;4;50;B3-6;4;L, S, PA;;;;;;;;;;;;;
CE;2313559;TURURU;010;4;35;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2313609;UBAJARA;002;3;50;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2313708;UMARI;028;4;40;B3-6;4;S;;;;;;;;;;;;;
CE;2313757;UMIRIM;010;4;35;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2313807;URUBURETAMA;010;4;35;B3-6;4;S;;;;;;;;;;;;;
CE;2313906;URUOCA;003;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2313955;VARJOTA;006;4;55;B3-6;4;S;;;;;;;;;;;;;
CE;2314003;VÁRZEA ALEGRE;027;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
CE;2314102;VIÇOSA DO CEARÁ;002;3;50;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2400109;ACARI;012;5;35;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2400208;AÇU;004;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2400307;AFONSO BEZERRA;009;5;60;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2400406;ÁGUA NOVA;005;4;50;B3-6;4;S;;;;;;;;;;;;;
RN;2400505;ALEXANDRIA;006;4;45;B3-6;4;S;;;;;;;;;;;;;
RN;2400604;ALMINO AFONSO;007;4;40;B3-6;4;S;;;;;;;;;;;;;
RN;2400703;ALTO DO RODRIGUES;004;4;65;B3-6;4;S;;;;;;;;;;;;;
RN;2400802;ANGICOS;009;5;60;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2400901;ANTÔNIO MARTINS;007;4;50;B3-6;4;S;;;;;;;;;;;;;
RN;2401008;APODI;002;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2401107;AREIA BRANCA;001;4;65;A2-2;2;L, S, PA;;;;;;;;;;;;;
RN;2401206;ARÊS;019;2;20;B3-6;4;S, ZM;;;;;;;;;;;;;
RN;2401305;AUGUSTO SEVERO;003;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2401404;BAÍA FORMOSA;019;2;20;B3-6;4;L, S, ZM;;;;;;;;;;;;;
RN;2401453;BARAÚNA;001;4;70;A2-2;2;S, PA;;;;;;;;;;;;;
RN;2401503;BARCELONA;014;4;30;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2401602;BENTO FERNANDES;013;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2401651;BODÓ;010;5;60;B3-6;4;S;;;;;;;;;;;;;
RN;2401701;BOM JESUS;015;3;35;B3-6;4;S;;;;;;;;;;;;;
RN;2401800;BREJINHO;015;3;35;B3-6;4;S;;;;;;;;;;;;;
RN;2401859;CAIÇARA DO NORTE;008;5;60;B3-6;4;L, S, PA;;;;;;;;;;;;;
RN;2401909;CAIÇARA DO RIO DO VENTO;009;4;50;B3-6;4;S;;;;;;;;;;;;;
RN;2402006;CAICÓ;011;5;35;B3-6;4;S;;;;;;;;;;;;;
RN;2402105;CAMPO REDONDO;014;4;30;B3-6;4;S;;;;;;;;;;;;;
RN;2402204;CANGUARETAMA;019;2;20;B3-6;4;L, S, ZM;;;;;;;;;;;;;
RN;2402303;CARAÚBAS;002;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2402402;CARNAÚBA DOS DANTAS;012;5;35;B3-6;4;S;;;;;;;;;;;;;
RN;2402501;CARNAUBAIS;004;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2402600;CEARÁ-MIRIM;017;2;20;B3-6;4;L, M, S, ZM, PA;;;;;;;;;;;;;
RN;2402709;CERRO CORÁ;010;5;30;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2402808;CORONEL EZEQUIEL;014;4;30;B3-6;4;S;;;;;;;;;;;;;
RN;2402907;CORONEL JOÃO PESSOA;005;4;50;B3-6;4;S;;;;;;;;;;;;;
RN;2403004;CRUZETA;012;5;40;B3-6;4;S;;;;;;;;;;;;;
RN;2403103;CURRAIS NOVOS;012;5;30;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2403202;DOUTOR SEVERIANO;005;4;50;B3-6;4;S;;;;;;;;;;;;;
RN;2403251;PARNAMIRIM;018;2;10;A1-1;2;L, M, S, ZM;;;;;;;;;;;;;
RN;2403301;ENCANTO;005;4;50;B3-6;4;S;;;;;;;;;;;;;
RN;2403400;EQUADOR;012;5;30;B3-6;4;S;;;;;;;;;;;;;
RN;2403509;ESPÍRITO SANTO;019;2;20;B3-6;4;S, ZM, PA;;;;;;;;;;;;;
RN;2403608;EXTREMOZ;018;2;20;A1-1;2;L, M, S, ZM;;;;;;;;;;;;;
RN;2403707;FELIPE GUERRA;002;4;55;B3-6;4;S;;;;;;;;;;;;;
RN;2403756;FERNANDO PEDROZA;009;5;60;B3-6;4;S;;;;;;;;;;;;;
RN;2403806;FLORÂNIA;010;5;35;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2403905;FRANCISCO DANTAS;006;4;55;B3-6;4;S;;;;;;;;;;;;;
RN;2404002;FRUTUOSO GOMES;007;4;45;B3-6;4;S;;;;;;;;;;;;;
RN;2404101;GALINHOS;008;5;65;B3-6;4;L, S, PA;;;;;;;;;;;;;
RN;2404200;GOIANINHA;019;2;20;B3-6;4;S, ZM;;;;;;;;;;;;;
RN;2404309;GOVERNADOR DIX-SEPT ROSADO;002;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2404408;GROSSOS;001;4;70;A2-2;2;L, S;;;;;;;;;;;;;
RN;2404507;GUAMARÉ;008;4;65;B3-6;4;L, S, PA;;;;;;;;;;;;;
RN;2404606;IELMO MARINHO;015;3;35;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2404705;IPANGUAÇU;004;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2404804;IPUEIRA;011;5;30;B3-6;4;S;;;;;;;;;;;;;
RN;2404853;ITAJÁ;004;4;55;B3-6;4;S;;;;;;;;;;;;;
RN;2404903;ITAÚ;006;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2405009;JAÇANÃ;014;4;30;B3-6;4;S;;;;;;;;;;;;;
RN;2405108;JANDAÍRA;013;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2405207;JANDUÍS;003;4;55;B3-6;4;S;;;;;;;;;;;;;
RN;2405306;JANUÁRIO CICCO;015;3;35;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2405405;JAPI;014;4;35;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2405504;JARDIM DE ANGICOS;009;4;50;B3-6;4;S;;;;;;;;;;;;;
RN;2405603;JARDIM DE PIRANHAS;011;5;30;B3-6;4;S;;;;;;;;;;;;;
RN;2405702;JARDIM DO SERIDÓ;012;5;30;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2405801;JOÃO CÂMARA;013;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2405900;JOÃO DIAS;007;4;50;B3-6;4;S;;;;;;;;;;;;;
RN;2406007;JOSÉ DA PENHA;006;4;50;B3-6;4;S;;;;;;;;;;;;;
RN;2406106;JUCURUTU;004;5;35;B3-6;4;S;;;;;;;;;;;;;
RN;2406155;JUNDIÁ;015;3;35;B3-6;4;S;;;;;;;;;;;;;
RN;2406205;LAGOA D'ANTA;015;3;35;B3-6;4;S;;;;;;;;;;;;;
RN;2406304;LAGOA DE PEDRAS;015;3;35;B3-6;4;S;;;;;;;;;;;;;
RN;2406403;LAGOA DE VELHOS;014;4;35;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2406502;LAGOA NOVA;010;5;35;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2406601;LAGOA SALGADA;015;3;30;B3-6;4;S;;;;;;;;;;;;;
RN;2406700;LAJES;009;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2406809;LAJES PINTADAS;014;4;30;B3-6;4;S;;;;;;;;;;;;;
RN;2406908;LUCRÉCIA;007;4;40;B3-6;4;S;;;;;;;;;;;;;
RN;2407005;LUÍS GOMES;005;4;45;B3-6;4;S;;;;;;;;;;;;;
RN;2407104;MACAÍBA;017;2;12;B3-6;4;M, S, ZM, PA;;;;;;;;;;;;;
RN;2407203;MACAU;008;4;65;B3-6;4;L, S, PA;;;;;;;;;;;;;
RN;2407252;MAJOR SALES;005;4;45;B3-6;4;S;;;;;;;;;;;;;
RN;2407302;MARCELINO VIEIRA;006;4;55;B3-6;4;S;;;;;;;;;;;;;
RN;2407401;MARTINS;007;4;55;B3-6;4;S;;;;;;;;;;;;;
RN;2407500;MAXARANGUAPE;016;2;20;B3-6;4;L, PA, ZM;;;;;;;;;;;;;
RN;2407609;MESSIAS TARGINO;003;4;45;B3-6;4;S;;;;;;;;;;;;;
RN;2407708;MONTANHAS;019;3;35;B3-6;4;S, ZM;;;;;;;;;;;;;
RN;2407807;MONTE ALEGRE;015;3;35;B3-6;4;S, ZM;;;;;;;;;;;;;
RN;2407906;MONTE DAS GAMELEIRAS;014;4;30;B3-6;4;S;;;;;;;;;;;;;
RN;2408003;MOSSORÓ;001;4;70;A2-2;2;S, PA;;;;;;;;;;;;;
RN;2408102;NATAL;018;2;7;A1-1;2;L, M, S, C, ZM;;;;;;;;;;;;;
RN;2408201;NÍSIA FLORESTA;017;2;20;B3-6;4;L, S, ZM;;;;;;;;;;;;;
RN;2408300;NOVA CRUZ;015;3;35;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2408409;OLHO-D'ÁGUA DO BORGES;007;4;45;B3-6;4;S;;;;;;;;;;;;;
RN;2408508;OURO BRANCO;012;5;35;B3-6;4;S;;;;;;;;;;;;;
RN;2408607;PARANÁ;006;4;40;B3-6;4;S;;;;;;;;;;;;;
RN;2408706;PARAÚ;003;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2408805;PARAZINHO;013;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2408904;PARELHAS;012;5;30;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2408953;RIO DO FOGO;016;2;20;B3-6;4;L, ZM;;;;;;;;;;;;;
RN;2409100;PASSA E FICA;015;3;35;B3-6;4;S;;;;;;;;;;;;;
RN;2409209;PASSAGEM;015;3;35;B3-6;4;S;;;;;;;;;;;;;
RN;2409308;PATU;007;4;45;B3-6;4;S;;;;;;;;;;;;;
RN;2409332;SANTA MARIA;015;3;35;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2409407;PAU DOS FERROS;006;4;60;B3-6;4;S;;;;;;;;;;;;;
RN;2409506;PEDRA GRANDE;016;5;60;B3-6;4;L, S, PA;;;;;;;;;;;;;
RN;2409605;PEDRA PRETA;009;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2409704;PEDRO AVELINO;009;5;60;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2409803;PEDRO VELHO;019;2;20;B3-6;4;S, ZM;;;;;;;;;;;;;
RN;2409902;PENDÊNCIAS;004;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2410009;PILÕES;006;4;55;B3-6;4;S;;;;;;;;;;;;;
RN;2410108;POÇO BRANCO;013;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2410207;PORTALEGRE;006;4;40;B3-6;4;S;;;;;;;;;;;;;
RN;2410256;PORTO DO MANGUE;004;4;70;B3-6;4;L, S, PA;;;;;;;;;;;;;
RN;2410306;SERRA CAIADA;015;3;35;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2410405;PUREZA;016;4;50;B3-6;4;PA;;;;;;;;;;;;;
RN;2410504;RAFAEL FERNANDES;006;4;50;B3-6;4;S;;;;;;;;;;;;;
RN;2410603;RAFAEL GODEIRO;007;4;45;B3-6;4;S;;;;;;;;;;;;;
RN;2410702;RIACHO DA CRUZ;006;4;55;B3-6;4;S;;;;;;;;;;;;;
RN;2410801;RIACHO DE SANTANA;005;4;50;B3-6;4;S;;;;;;;;;;;;;
RN;2410900;RIACHUELO;015;3;35;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2411007;RODOLFO FERNANDES;006;4;55;B3-6;4;S;;;;;;;;;;;;;
RN;2411056;TIBAU;001;4;70;A2-2;2;L, S;;;;;;;;;;;;;
RN;2411106;RUY BARBOSA;014;4;35;B3-6;4;S;;;;;;;;;;;;;
RN;2411205;SANTA CRUZ;014;4;35;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2411403;SANTANA DO MATOS;010;5;60;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2411429;SANTANA DO SERIDÓ;012;5;30;B3-6;4;S;;;;;;;;;;;;;
RN;2411502;SANTO ANTÔNIO;015;3;35;B3-6;4;S;;;;;;;;;;;;;
RN;2411601;SÃO BENTO DO NORTE;008;5;60;B3-6;4;L, S, PA;;;;;;;;;;;;;
RN;2411700;SÃO BENTO DO TRAIRÍ;014;4;30;B3-6;4;S;;;;;;;;;;;;;
RN;2411809;SÃO FERNANDO;011;5;45;B3-6;4;S;;;;;;;;;;;;;
RN;2411908;SÃO FRANCISCO DO OESTE;006;4;50;B3-6;4;S;;;;;;;;;;;;;
RN;2412005;SÃO GONÇALO DO AMARANTE;017;2;12;B3-6;4;M, S, ZM;;;;;;;;;;;;;
RN;2412104;SÃO JOÃO DO SABUGI;011;5;45;B3-6;4;S;;;;;;;;;;;;;
RN;2412203;SÃO JOSÉ DE MIPIBU;017;2;20;B3-6;4;M, S, ZM, PA;;;;;;;;;;;;;
RN;2412302;SÃO JOSÉ DO CAMPESTRE;014;4;35;B3-6;4;S;;;;;;;;;;;;;
RN;2412401;SÃO JOSÉ DO SERIDÓ;012;5;35;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2412500;SÃO MIGUEL;005;4;45;B3-6;4;S;;;;;;;;;;;;;
RN;2412559;SÃO MIGUEL DO GOSTOSO;016;5;60;B3-6;4;L, PA;;;;;;;;;;;;;
RN;2412609;SÃO PAULO DO POTENGI;015;3;35;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2412708;SÃO PEDRO;015;3;35;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2412807;SÃO RAFAEL;004;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2412906;SÃO TOMÉ;014;4;30;B3-6;4;S;;;;;;;;;;;;;
RN;2413003;SÃO VICENTE;010;5;30;B3-6;4;S;;;;;;;;;;;;;
RN;2413102;SENADOR ELÓI DE SOUZA;015;3;35;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2413201;SENADOR GEORGINO AVELINO;019;2;20;B3-6;4;L, S, ZM;;;;;;;;;;;;;
RN;2413300;SERRA DE SÃO BENTO;014;4;35;B3-6;4;S;;;;;;;;;;;;;
RN;2413359;SERRA DO MEL;001;4;70;A2-2;2;S;;;;;;;;;;;;;
RN;2413409;SERRA NEGRA DO NORTE;011;5;45;B3-6;4;S;;;;;;;;;;;;;
RN;2413508;SERRINHA;015;3;35;B3-6;4;S;;;;;;;;;;;;;
RN;2413557;SERRINHA DOS PINTOS;007;4;55;B3-6;4;S;;;;;;;;;;;;;
RN;2413607;SEVERIANO MELO;006;4;50;B3-6;4;S;;;;;;;;;;;;;
RN;2413706;SÍTIO NOVO;014;4;30;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2413805;TABOLEIRO GRANDE;006;4;55;B3-6;4;S;;;;;;;;;;;;;
